fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,Type,quality
6.69933,0.339966,0.40002,2.100105,0.032998,34.0017,110.99445,0.989141,2.970149,0.479952,12.20122,Red,7
6.39936,0.269973,0.490025,7.300365,0.045998,53.00265,205.9897,0.9955,3.240162,0.429957,9.20092,Red,6
8.19918,0.179982,0.280014,8.500425,0.034998,41.00205,139.993,0.9951,3.040152,0.369963,10.10101,Red,7
9.19908,0.339966,0.540027,17.300865,0.059997,46.0023,234.98825,1.00172,3.080154,0.609939,8.80088,Red,6
6.19938,0.559944,0.090005,1.700085,0.052997,24.0012,31.9984,0.993921,3.540177,0.59994,11.30113,White,5
6.59934,0.39996,0.320016,1.700085,0.034998,39.00195,83.9958,0.990861,3.59018,0.479952,12.70127,Red,7
6.19938,0.439956,0.180009,7.700385,0.095995,28.0014,209.9895,0.99761,3.560178,0.719928,9.20092,Red,5
7.09929,0.849915,0.490025,8.700435,0.027999,40.002,183.9908,0.9961,3.220161,0.359964,10.70107,Red,5
6.59934,0.249975,0.310016,12.40062,0.058997,52.0026,180.99095,0.9983,3.510176,0.469953,9.80098,Red,6
6.9993,0.349965,0.310016,1.80009,0.068997,15.00075,161.9919,0.994301,3.180159,0.469953,9.40094,Red,5
8.9991,0.169983,0.490025,1.00005,0.038998,46.0023,130.99345,0.992901,3.090155,0.509949,10.50105,Red,7
5.9994,0.19998,0.330017,1.100055,0.038998,45.00225,125.9937,0.990411,3.310166,0.449955,11.60116,Red,7
8.59914,0.549945,0.350018,15.550778,0.056997,35.501775,366.481675,1,3.040152,0.629937,11.0011,Red,3
6.89931,0.239976,0.370019,6.100305,0.026999,38.0019,111.9944,0.990761,3.19016,0.339966,12.40124,Red,6
6.9993,0.289971,0.490025,3.80019,0.046998,37.00185,135.9932,0.993701,2.950148,0.39996,9.40094,Red,6
7.49925,0.239976,0.620031,10.60053,0.044998,51.00255,152.99235,0.99769,3.160158,0.439956,8.80088,Red,5
8.09919,0.19998,0.490025,8.100405,0.050997,51.00255,204.98975,0.9953,3.100155,0.519948,11.0011,Red,6
7.59924,0.269973,0.300015,9.20046,0.017999,23.00115,95.9952,0.993701,3.080154,0.289971,11.0011,Red,6
6.39936,0.329967,0.280014,4.0002,0.039998,24.0012,80.99595,0.990201,3.260163,0.639936,12.60126,Red,7
5.79942,0.219978,0.250013,1.500075,0.023999,21.00105,108.99455,0.992241,3.370169,0.579942,10.40104,Red,6
6.29937,0.189981,0.210011,1.80009,0.048998,35.00175,162.99185,0.992301,3.310166,0.49995,10.30103,Red,6
7.39926,0.29997,0.490025,8.20041,0.054997,49.00245,187.9906,0.9973,3.520176,0.579942,9.70097,Red,6
8.09919,0.329967,0.360018,7.40037,0.036998,36.0018,155.9922,0.99582,3.19016,0.539946,10.60106,Red,6
6.19938,0.319968,0.450023,2.900145,0.028999,37.00185,93.9953,0.989881,3.250163,0.59994,12.40124,Red,6
7.39926,0.489951,0.19001,3.00015,0.076996,16.0008,36.99815,0.9965,3.370169,0.509949,10.50105,White,5
7.79922,0.279972,0.220011,1.40007,0.055997,24.0012,129.9935,0.994301,3.280164,0.479952,9.50095,Red,5
8.39916,0.579942,0.270014,12.150608,0.032998,37.00185,115.9942,0.9958,2.99015,0.389961,10.80108,Red,6
6.69933,0.319968,0.440022,2.40012,0.060997,24.0012,33.9983,0.994741,3.290165,0.79992,11.60116,White,7
7.09929,0.339966,0.150008,1.20006,0.052997,61.00305,182.99085,0.993501,3.090155,0.429957,9.20092,Red,5
5.9994,0.259974,0.330017,4.350218,0.039998,15.00075,79.996,0.989241,3.290165,0.49995,12.70127,Red,6
9.29907,0.269973,0.410021,2.0001,0.090995,6.0003,15.9992,0.9979,3.280164,0.69993,9.70097,White,5
6.9993,0.319968,0.310016,6.40032,0.030998,38.0019,114.99425,0.992251,3.380169,0.579942,12.20122,Red,7
6.69933,0.509949,0.240012,2.100105,0.042998,14.0007,154.99225,0.990301,3.220161,0.59994,13.0013,Red,6
6.79932,0.339966,0.440022,6.60033,0.051997,28.0014,155.9922,0.9954,3.140157,0.409959,9.60096,Red,5
6.49935,0.239976,0.380019,1.00005,0.026999,31.00155,89.9955,0.989161,3.240162,0.359964,12.30123,Red,6
8.29917,0.309969,0.39002,2.40012,0.077996,17.00085,42.99785,0.994341,3.310166,0.769923,12.50125,White,7
6.39936,0.474953,0.060003,1.00005,0.029999,9.00045,130.99345,0.990301,2.970149,0.289971,10.80108,Red,5
7.39926,0.639936,0.070004,1.80009,0.099995,8.0004,22.99885,0.996,3.300165,0.579942,9.60096,White,5
7.09929,0.359964,0.20001,1.60008,0.270986,24.0012,139.993,0.993461,3.110156,0.629937,9.80098,Red,5
6.39936,0.229977,0.330017,1.150058,0.043998,15.500775,217.489125,0.991901,3.330167,0.439956,11.0011,Red,6
6.59934,0.269973,0.330017,1.40007,0.041998,24.0012,182.99085,0.992051,3.290165,0.459954,10.70107,Red,5
6.89931,0.189981,0.320016,7.900395,0.041998,30.0015,129.9935,0.994461,3.40017,0.389961,10.50105,Red,6
9.79902,0.359964,0.450023,1.60008,0.041998,11.00055,123.9938,0.994301,2.930147,0.459954,10.80108,Red,5
5.9994,0.209979,0.340017,2.0001,0.041998,63.00315,122.99385,0.990421,3.440172,0.419958,11.40114,Red,6
8.19918,0.389961,0.490025,2.300115,0.098995,47.00235,132.99335,0.9978,3.380169,0.989901,9.80098,White,5
6.79932,0.729927,0.20001,6.60033,0.053997,25.00125,64.99675,0.993141,3.120156,0.279972,11.10111,Red,4
8.09919,0.269973,0.410021,1.450073,0.032998,11.00055,62.99685,0.990701,2.99015,0.559944,12.0012,Red,5
5.89941,0.259974,0.270014,18.20091,0.047998,52.0026,167.9916,0.9992,3.350168,0.439956,9.40094,Red,5
6.89931,0.39996,0.170009,12.900645,0.032998,59.00295,185.9907,0.99744,3.080154,0.489951,9.40094,Red,5
7.19928,0.60494,0.020001,1.900095,0.095995,10.0005,30.99845,0.994901,3.460173,0.529947,11.80118,White,6
9.19908,0.629937,0.210011,2.700135,0.096995,29.00145,64.99675,0.9987,3.280164,0.579942,9.60096,White,5
5.69943,0.179982,0.220011,4.20021,0.041998,25.00125,110.99445,0.993901,3.350168,0.389961,9.40094,Red,5
6.89931,0.739926,0.030002,2.300115,0.053997,7.00035,15.9992,0.99498,3.450173,0.629937,11.50115,White,6
7.9992,0.669933,0.300015,2.0001,0.059997,38.0019,61.9969,0.9957,3.260163,0.559944,10.20102,White,6
7.29927,0.449955,0.360018,5.900295,0.073996,12.0006,86.99565,0.9977,3.330167,0.829917,10.50105,White,5
7.29927,0.179982,0.650033,1.40007,0.045998,28.0014,156.99215,0.994501,3.330167,0.619938,9.40094,Red,6
5.69943,0.329967,0.150008,1.900095,0.049998,20.001,92.99535,0.993301,3.380169,0.619938,9.90099,Red,5
6.79932,0.469953,0.080004,2.20011,0.063997,18.0009,37.9981,0.99543,3.300165,0.649935,9.60096,White,6
8.39916,0.619938,0.120006,1.80009,0.071996,38.0019,45.9977,0.99494,3.380169,0.889911,11.80118,White,6
6.79932,0.279972,0.340017,7.500375,0.034998,34.0017,176.99115,0.99682,3.330167,0.429957,9.10091,Red,5
5.69943,0.229977,0.250013,7.950398,0.041998,16.0008,107.9946,0.994761,3.440172,0.609939,10.30103,Red,6
8.19918,0.169983,0.320016,1.500075,0.049998,17.00085,100.99495,0.993901,3.140157,0.579942,9.50095,Red,5
9.19908,0.249975,0.340017,1.20006,0.025999,31.00155,92.99535,0.991501,2.930147,0.369963,11.30113,Red,7
6.9993,0.159984,0.260013,6.850343,0.046998,30.0015,219.989,0.99612,3.380169,0.579942,10.10101,Red,6
6.79932,0.249975,0.380019,8.100405,0.045998,24.0012,154.99225,0.9955,3.330167,0.589941,10.20102,Red,6
6.19938,0.329967,0.410021,16.80084,0.036998,58.0029,172.99135,0.99872,3.250163,0.569943,9.40094,Red,6
7.29927,0.19998,0.440022,1.40007,0.044998,21.00105,97.9951,0.992301,3.150158,0.459954,10.001,Red,7
5.9994,0.279972,0.270014,15.500775,0.035998,31.00155,133.9933,0.993981,3.19016,0.439956,13.0013,Red,7
6.59934,0.724928,0.20001,7.80039,0.072996,29.00145,78.99605,0.9976,3.290165,0.539946,9.20092,White,5
6.39936,0.289971,0.320016,2.40012,0.013999,34.0017,88.99555,0.989981,3.240162,0.659934,12.50125,Red,7
10.49895,0.239976,0.470024,2.100105,0.065997,6.0003,23.9988,0.9977,3.150158,0.89991,11.0011,White,7
8.19918,0.279972,0.420021,1.80009,0.030998,30.0015,92.99535,0.991601,3.090155,0.389961,11.40114,Red,5
6.19938,0.239976,0.220011,7.900395,0.052997,45.00225,148.99255,0.99535,3.230162,0.519948,9.30093,Red,5
6.89931,0.229977,0.350018,6.900345,0.029999,45.00225,115.9942,0.992341,2.80014,0.539946,11.0011,Red,6
6.39936,0.219978,0.320016,4.900245,0.045998,50.0025,155.9922,0.993061,3.380169,0.549945,11.20112,Red,6
7.19928,0.339966,0.340017,12.60063,0.047998,7.00035,40.99795,0.994101,3.19016,0.39996,11.70117,Red,5
11.89881,0.579942,0.660033,2.500125,0.071996,6.0003,36.99815,0.9991,3.050153,0.559944,10.001,White,5
7.29927,0.189981,0.270014,13.900695,0.056997,45.00225,154.99225,0.99797,2.940147,0.409959,8.80088,Red,8
5.59944,0.459954,0.240012,4.80024,0.041998,24.0012,71.9964,0.990701,3.290165,0.369963,12.60126,Red,6
6.59934,0.189981,0.350018,1.500075,0.036998,37.00185,106.99465,0.989961,3.180159,0.679932,12.0012,Red,7
7.49925,0.589941,0.220011,1.80009,0.081996,43.00215,59.997,0.994891,3.100155,0.419958,9.20092,White,5
7.9992,0.589941,0.050003,2.0001,0.088996,12.0006,31.9984,0.99725,3.360168,0.609939,10.001,White,5
6.79932,0.269973,0.240012,4.60023,0.097995,36.0018,126.99365,0.994021,3.150158,0.489951,9.60096,Red,6
7.09929,0.259974,0.340017,14.40072,0.066997,35.00175,188.99055,0.9985,3.070154,0.529947,9.10091,Red,7
8.79912,0.609939,0.140007,2.40012,0.066997,10.0005,41.9979,0.9968,3.19016,0.589941,9.50095,White,5
6.69933,0.189981,0.39002,1.00005,0.031998,14.0007,70.99645,0.989021,3.310166,0.379962,13.0013,Red,7
6.19938,0.519948,0.080004,4.40022,0.070996,11.00055,31.9984,0.99636,3.560178,0.629937,11.60116,White,6
7.39926,0.489951,0.270014,2.100105,0.070996,14.0007,24.99875,0.993781,3.350168,0.629937,12.0012,White,6
6.29937,0.29997,0.280014,5.00025,0.041998,36.0018,167.9916,0.99495,3.220161,0.689931,9.50095,Red,6
7.29927,0.479952,0.320016,2.100105,0.061997,31.00155,53.9973,0.99718,3.300165,0.649935,10.001,White,7
6.9993,0.239976,0.350018,1.500075,0.051997,51.00255,127.9936,0.994001,3.410171,0.589941,10.40104,Red,7
6.49935,0.149985,0.440022,12.60063,0.051997,65.00325,157.9921,0.99678,3.260163,0.69993,10.30103,Red,7
7.09929,0.874913,0.050003,5.700285,0.081996,3.00015,13.9993,0.99798,3.40017,0.519948,10.20102,White,3
6.49935,0.219978,0.19001,1.100055,0.063997,36.0018,190.99045,0.992871,3.050153,0.49995,9.50095,Red,6
6.59934,0.29997,0.740037,4.60023,0.040998,36.0018,158.99205,0.994501,3.210161,0.449955,9.90099,Red,5
8.59914,0.159984,0.380019,3.40017,0.039998,41.00205,142.99285,0.993101,2.950148,0.389961,10.20102,Red,6
7.39926,0.609939,0.010001,2.0001,0.073996,13.00065,37.9981,0.99738,3.480174,0.649935,9.80098,White,5
10.49895,0.389961,0.460023,2.20011,0.074996,14.0007,26.99865,0.99588,3.060153,0.839916,11.40114,White,6
6.9993,0.239976,0.300015,4.20021,0.039998,41.00205,212.98935,0.992601,3.280164,0.489951,11.80118,Red,6
9.59904,0.379962,0.310016,2.500125,0.095995,16.0008,48.99755,0.9981,3.19016,0.69993,10.001,White,7
5.79942,0.229977,0.270014,1.80009,0.042998,24.0012,68.99655,0.993201,3.380169,0.309969,9.40094,Red,6
6.69933,0.639936,0.230012,2.100105,0.079996,11.00055,118.99405,0.99528,3.360168,0.69993,10.90109,White,5
6.89931,0.209979,0.810041,1.100055,0.136993,52.0026,122.99385,0.993101,3.030152,0.389961,9.20092,Red,6
6.59934,0.189981,0.410021,8.900445,0.045998,51.00255,168.99155,0.9953,3.140157,0.569943,9.80098,Red,6
11.09889,0.309969,0.530027,2.20011,0.059997,3.00015,9.9995,0.99562,3.020151,0.829917,10.90109,White,7
7.9992,0.229977,0.350018,9.20046,0.043998,53.00265,185.9907,0.9969,3.090155,0.559944,9.50095,Red,7
6.9993,0.169983,0.740037,12.80064,0.044998,24.0012,125.9937,0.994101,3.260163,0.379962,12.20122,Red,8
6.59934,0.459954,0.490025,7.40037,0.051997,19.00095,183.9908,0.9955,3.110156,0.379962,9.0009,Red,5
6.29937,0.29997,0.290015,2.100105,0.047998,33.00165,141.9929,0.989461,3.220161,0.459954,12.90129,Red,7
5.79942,0.29997,0.230012,1.500075,0.033998,37.00185,120.99395,0.988611,2.960148,0.339966,12.10121,Red,6
7.29927,0.259974,0.530027,12.700635,0.046998,60.503025,155.9922,0.9983,3.060153,0.449955,9.10091,Red,6
10.49895,0.279972,0.510026,1.700085,0.079996,10.0005,23.9988,0.9981,3.20016,0.889911,9.40094,White,6
5.69943,0.209979,0.250013,1.100055,0.034998,26.0013,80.99595,0.990101,3.310166,0.519948,11.40114,Red,6
7.49925,0.519948,0.110006,1.500075,0.078996,11.00055,38.99805,0.9967,3.420171,0.579942,9.60096,White,5
5.89941,0.259974,0.290015,5.40027,0.045998,34.0017,115.9942,0.992141,3.240162,0.409959,11.40114,Red,6
7.39926,0.629937,0.070004,2.40012,0.089996,11.00055,36.99815,0.9978,3.430172,0.759924,9.70097,White,6
6.89931,0.634937,0.170009,2.40012,0.240988,6.0003,17.9991,0.996,3.40017,0.589941,10.30103,White,6
6.79932,0.459954,0.260013,6.300315,0.146993,49.00245,158.99205,0.994241,3.140157,0.469953,10.001,Red,5
6.79932,0.639936,0.030002,2.300115,0.074996,14.0007,30.99845,0.99535,3.360168,0.579942,10.40104,White,6
7.19928,0.629937,0,1.900095,0.096995,14.0007,37.9981,0.99665,3.370169,0.579942,9.0009,White,6
6.19938,0.19998,0.280014,1.100055,0.038998,24.0012,77.9961,0.989801,3.360168,0.469953,12.10121,Red,6
10.09899,0.934907,0.220011,3.40017,0.104995,11.00055,85.9957,1.0009,3.430172,0.639936,11.30113,White,4
6.49935,0.349965,0.280014,12.40062,0.050997,86.0043,212.98935,0.9961,3.160158,0.509949,9.90099,Red,6
7.79922,0.569943,0.310016,1.80009,0.068997,26.0013,119.994,0.99615,3.290165,0.529947,9.30093,White,5
7.29927,0.834917,0.030002,2.100105,0.091995,10.0005,18.99905,0.9965,3.39017,0.469953,9.60096,White,5
7.49925,0.169983,0.370019,1.500075,0.059997,18.0009,74.99625,0.993501,3.540177,0.879912,10.70107,Red,5
7.49925,0.309969,0.510026,14.80074,0.038998,62.0031,203.9898,0.9981,3.060153,0.59994,9.50095,Red,5
6.19938,0.649935,0.060003,1.60008,0.049998,6.0003,17.9991,0.993381,3.570179,0.539946,11.951195,White,5
6.59934,0.724928,0.090005,5.500275,0.116994,9.00045,16.99915,0.99645,3.350168,0.489951,10.80108,White,6
7.49925,0.379962,0.330017,5.00025,0.044998,30.0015,130.99345,0.994101,3.320166,0.439956,10.90109,Red,6
6.29937,0.229977,0.300015,1.80009,0.032998,16.0008,90.99545,0.990501,3.280164,0.39996,11.80118,Red,6
6.89931,0.519948,0.540027,7.900395,0.035998,23.00115,168.99155,0.992571,3.260163,0.469953,12.20122,Red,6
12.29877,0.269973,0.490025,3.100155,0.078996,28.0014,45.9977,0.9992,3.20016,0.79992,10.20102,White,6
6.19938,0.159984,0.320016,1.100055,0.035998,74.0037,183.9908,0.990861,3.220161,0.409959,11.0011,Red,6
7.29927,0.279972,0.540027,12.900645,0.048998,62.0031,151.9924,0.9983,3.060153,0.449955,9.10091,Red,6
7.19928,0.289971,0.530027,18.150908,0.046998,59.00295,181.9909,0.9991,3.090155,0.519948,9.60096,Red,5
6.9993,0.259974,0.340017,10.900545,0.037998,25.00125,83.9958,0.994221,3.110156,0.339966,10.90109,Red,6
7.59924,0.489951,0.330017,1.900095,0.073996,27.00135,84.99575,0.99696,3.410171,0.579942,9.0009,White,5
7.09929,0.379962,0.420021,11.80059,0.040998,32.0016,192.99035,0.99614,3.040152,0.489951,10.001,Red,6
6.79932,0.439956,0.370019,5.100255,0.046998,46.0023,200.98995,0.993701,3.080154,0.649935,10.50105,Red,4
7.19928,0.189981,0.460023,3.80019,0.040998,82.0041,186.99065,0.993101,3.19016,0.59994,11.20112,Red,7
7.39926,0.249975,0.360018,13.20066,0.066997,53.00265,177.9911,0.9975,3.010151,0.479952,9.0009,Red,6
5.79942,0.309969,0.320016,4.500225,0.023999,28.0014,93.9953,0.988961,3.250163,0.519948,13.70137,Red,7
8.59914,0.644936,0.250013,2.0001,0.082996,8.0004,27.9986,0.99805,3.280164,0.59994,10.001,White,6
7.19928,0.159984,0.260013,7.100355,0.053997,41.00205,223.9888,0.9965,3.380169,0.549945,10.10101,Red,5
6.79932,0.629937,0.040002,1.300065,0.057997,25.00125,132.99335,0.992611,3.170159,0.389961,10.20102,Red,4
6.49935,0.149985,0.320016,1.300065,0.035998,19.00095,75.9962,0.989541,3.180159,0.409959,12.30123,Red,6
6.69933,0.329967,0.340017,7.500375,0.035998,39.00195,123.9938,0.991131,2.99015,0.319968,12.40124,Red,8
6.9993,0.684932,0,1.900095,0.066997,40.002,62.99685,0.9978,3.60018,0.809919,9.90099,White,5
5.69943,0.259974,0.240012,17.80089,0.058997,23.00115,123.9938,0.99763,3.300165,0.49995,10.10101,Red,5
7.29927,0.189981,0.250013,1.40007,0.050997,41.00205,106.99465,0.993721,3.530177,0.659934,10.50105,Red,7
5.79942,0.149985,0.310016,5.900295,0.035998,7.00035,72.99635,0.991421,3.20016,0.429957,11.90119,Red,6
6.89931,0.29997,0.490025,7.60038,0.056997,25.00125,155.9922,0.9961,3.430172,0.629937,11.0011,Red,7
6.49935,0.269973,0.260013,8.20041,0.041998,21.00105,132.99335,0.99602,3.430172,0.639936,9.80098,Red,6
6.79932,0.369963,0.510026,11.80059,0.043998,62.0031,162.99185,0.9975,3.19016,0.439956,8.80088,Red,5
8.49915,0.29997,0.280014,3.100155,0.053997,54.0027,173.9913,0.99533,3.210161,0.429957,9.40094,Red,6
6.59934,0.559944,0.220011,8.900445,0.033998,27.00135,132.99335,0.99665,3.20016,0.509949,9.10091,Red,5
7.9992,0.439956,0.490025,9.100455,0.030998,46.0023,150.99245,0.992501,3.160158,0.269973,12.70127,Red,8
7.9992,0.709929,0,2.60013,0.079996,11.00055,33.9983,,3.440172,0.529947,9.50095,White,5
5.59944,0.189981,0.270014,0.900045,0.039998,52.0026,102.99485,0.990161,3.500175,0.389961,11.20112,Red,5
7.19928,0.319968,0.40002,8.700435,0.037998,45.00225,153.9923,0.99558,3.20016,0.469953,10.40104,Red,6
7.39926,0.639936,0.470024,14.150708,0.167992,42.0021,184.99075,0.9983,2.900145,0.489951,9.30093,Red,5
10.29897,0.249975,0.480024,2.20011,0.041998,28.0014,163.9918,0.9979,3.19016,0.589941,9.70097,Red,5
7.19928,0.259974,0.440022,7.100355,0.026999,25.00125,125.9937,0.992901,3.020151,0.339966,11.10111,Red,8
7.69923,0.259974,0.260013,2.0001,0.051997,19.00095,76.99615,0.995,3.150158,0.789921,10.90109,White,6
6.69933,0.239976,0.350018,13.100655,0.049998,64.0032,204.98975,0.9969,3.150158,0.49995,9.50095,Red,5
7.19928,0.519948,0.070004,1.40007,0.073996,5.00025,19.999,0.9972,3.320166,0.809919,9.60096,White,6
6.9993,0.249975,0.320016,9.00045,0.045998,56.0028,244.98775,0.9954,3.250163,0.49995,10.40104,Red,6
6.9993,0.589941,0,1.700085,0.051997,3.00015,7.9996,0.9959,3.410171,0.469953,10.30103,White,5
7.19928,0.659934,0.030002,2.300115,0.077996,16.0008,85.9957,0.99733,3.530177,0.569943,9.70097,White,5
7.49925,0.239976,0.290015,1.100055,0.045998,34.0017,83.9958,0.990101,3.040152,0.389961,11.451145,Red,6
5.9994,0.309969,0.320016,7.40037,0.174991,47.00235,158.99205,0.9951,3.19016,0.49995,9.40094,Red,6
8.59914,0.684932,0.100005,1.60008,0.091995,3.00015,11.9994,0.99735,3.310166,0.649935,9.550955,White,6
5.69943,0.409959,0.210011,1.900095,0.047998,30.0015,111.9944,0.991281,3.290165,0.549945,11.20112,Red,6
6.79932,0.649935,0.020001,2.100105,0.077996,8.0004,14.99925,0.994881,3.350168,0.619938,10.40104,White,6
8.09919,0.429957,0.420021,6.60033,0.032998,36.0018,140.99295,0.991701,2.980149,0.389961,13.30133,Red,7
6.9993,0.289971,0.490025,3.80019,0.046998,37.00185,135.9932,0.993701,2.950148,0.39996,9.40094,Red,6
6.59934,0.29997,0.240012,1.20006,0.033998,17.00085,120.99395,0.993201,3.130157,0.359964,9.20092,Red,5
9.09909,0.219978,0.240012,2.100105,0.077996,1.00005,27.9986,0.9989,3.410171,0.869913,10.30103,White,6
6.09939,0.339966,0.290015,2.20011,0.035998,25.00125,99.995,0.989281,3.060153,0.439956,11.80118,Red,6
7.29927,0.319968,0.230012,13.700685,0.049998,49.00245,196.99015,0.9984,3.20016,0.459954,8.70087,Red,5
6.59934,0.129987,0.290015,13.900695,0.055997,33.00165,94.99525,0.99692,3.170159,0.389961,9.40094,Red,6
6.39936,0.179982,0.320016,9.60048,0.051997,24.0012,89.9955,0.9962,3.350168,0.489951,9.40094,Red,6
9.999,0.489951,0.20001,11.00055,0.070996,13.00065,49.9975,1.0014,3.160158,0.689931,9.20092,White,6
8.59914,0.79992,0.110006,2.300115,0.083996,12.0006,30.99845,0.9978,3.40017,0.479952,9.90099,White,5
5.9994,0.19998,0.260013,6.80034,0.048998,22.0011,92.99535,0.992701,3.150158,0.419958,11.0011,Red,6
8.79912,0.954905,0.050003,1.80009,0.074996,5.00025,18.99905,0.99606,3.300165,0.439956,9.60096,White,4
7.09929,0.219978,0.320016,16.900845,0.055997,49.00245,157.9921,0.9997,3.370169,0.379962,9.60096,Red,6
6.89931,0.379962,0.250013,9.80049,0.039998,28.0014,190.99045,0.997,3.280164,0.609939,9.20092,Red,5
8.59914,0.379962,0.360018,3.00015,0.080996,30.0015,118.99405,0.9969,3.20016,0.559944,9.40094,White,5
5.49945,0.119988,0.330017,1.00005,0.037998,23.00115,130.99345,0.991541,3.250163,0.449955,9.80098,Red,5
7.19928,0.339966,0.280014,10.40052,0.107995,43.00215,186.99065,0.99728,2.960148,0.569943,9.40094,Red,5
4.9995,0.29997,0.330017,3.700185,0.029999,54.0027,172.99135,0.988601,3.360168,0.29997,13.0013,Red,7
6.09939,0.279972,0.220011,1.80009,0.033998,32.0016,115.9942,0.989701,3.360168,0.439956,12.60126,Red,6
6.89931,0.839916,0.210011,4.100205,0.073996,16.0008,64.99675,0.99832,3.530177,0.719928,9.250925,White,6
6.19938,0.209979,0.180009,11.60058,0.043998,61.00305,154.99225,0.99645,3.140157,0.519948,9.40094,Red,6
5.9994,0.329967,0.380019,9.700485,0.039998,29.00145,123.9938,0.9953,3.470174,0.479952,11.0011,Red,6
6.09939,0.29997,0.470024,1.40007,0.048998,50.0025,186.99065,0.992601,3.19016,,9.50095,Red,5
6.69933,0.269973,0.330017,3.60018,0.033998,9.00045,44.99775,0.991341,3.080154,0.39996,10.50105,Red,6
10.19898,0.419958,0.570029,3.40017,0.069997,4.0002,9.9995,0.997,3.040152,0.629937,9.60096,White,5
4.39956,0.459954,0.100005,2.80014,0.023999,31.00155,110.99445,0.988061,3.480174,0.339966,13.10131,Red,6
13.69863,0.414959,0.680034,2.900145,0.084996,17.00085,42.99785,1.0013,3.060153,0.79992,10.001,White,6
6.79932,0.279972,0.40002,22.0011,0.047998,48.0024,166.99165,1.0009,2.930147,0.49995,8.70087,Red,5
6.39936,0.679932,0.260013,3.40017,0.068997,25.00125,145.9927,0.993371,3.180159,0.39996,9.30093,Red,5
5.39946,0.589941,0.070004,7.00035,0.044998,36.0018,146.99265,0.994301,3.340167,0.569943,9.70097,Red,6
7.69923,0.429957,0.370019,10.0005,0.168992,22.0011,209.9895,0.99766,3.020151,0.639936,9.50095,Red,5
6.89931,0.179982,0.380019,8.100405,0.048998,44.0022,175.9912,0.9957,3.300165,0.539946,9.80098,Red,6
6.89931,0.259974,0.380019,10.500525,0.043998,33.00165,138.99305,0.99507,3.060153,0.49995,10.30103,Red,6
6.79932,0.309969,0.320016,7.60038,0.051997,35.00175,142.99285,0.9958,3.140157,0.379962,9.0009,Red,5
4.69953,0.784922,0,3.40017,0.035998,23.00115,133.9933,0.989711,3.530177,0.919908,13.80138,Red,6
